"videoId","title","author","viewCount","likes","dislikes","tags","lengthSeconds","ImageClasses","TextDensity","Liveliness","SubjectSize","BGLightingRatio","Brightness","BGColorSimplicity","VoiceFrequencies","NonVoiceFrequencies","IsEducational"
"TqRUNHhxdVg","Elementary Level - Learn English through Oxford English video","Learn English with English7Levels",264416,2227,103,"[""learn english"",""learn english with subtitles"",""learn english vocabulary"",""english listening"",""advanced english"",""Oxford english learning"",""intermediate english"",""english for beginner"",""english conversation"",""real english conversation"",""natural english conversation"",""english is fun"",""the best way to learn english"",""study english"",""english video"",""Headway"",""Elementary Level""]",2164,"{""organ"":0.46280766,""golfcart"":0.8360032,""marimba"":0.7375342,""lab_coat"":0.5565011,""kimono"":0.7341451,""patio"":0.72249794,""military_uniform"":0.669693,""library"":0.5221458,""vacuum"":0.4605586,""wine_bottle"":0.8358414,""plastic_bag"":0.500026,""espresso_maker"":0.59765303,""wardrobe"":0.62244743,""vestment"":0.71930623,""crutch"":0.48547277,""groom"":0.6244961,""restaurant"":0.8030833,""dishwasher"":0.66579396,""sax"":0.5573705,""cellular_telephone"":0.67002463,""abaya"":0.51601034,""trench_coat"":0.75576013,""swab"":0.5489793,""horse_cart"":0.54338706,""fur_coat"":0.519909,""minibus"":0.53184164}","0.00586754298644435","1.9279606249817571","0.20561457610464245","0.16838108174727665","123.77606730963538","0.718864694644634","23.42517343451027","1.822354793548584",1
"-XZjgAh9BjM","How to Study for the MCAT - My 99.9th Percentile Score Experience","Med School Insiders",156355,3442,63,"[""How to MCAT"",""Study for MCAT"",""How to Study for the MCAT"",""MCAT study tips"",""MCAT prep"",""MCAT score"",""ace the mcat"",""mcat tips and tricks"",""mcat tips"",""med school test"",""mcat help"",""mcat strategies"",""study tips"",""mcat 2016"",""mcat review"",""my mcat results"",""improve mcat score"",""new mcat"",""mcat resources"",""study schedule"",""standardized test"",""mcat beast""]",513,"{""envelope"":0.52849317,""hook"":0.49445587,""swimming_trunks"":0.48058128,""web_site"":0.8255063}","0.3520801051126811","0.41595055404452486","0.15618485164882978","0.15918053927555387","241.29080791024936","0.890387436918123","8.34127642903093","0.4258977472782135",0
"7lhVUedc1a4","Stop Trying to Motivate Your Employees | Kerry Goyette | TEDxCosmoPark","TEDx Talks",413130,2284,259,"[""TEDxTalks"",""English"",""United States"",""Business"",""Emotions"",""Motivation"",""Personal education"",""Personal growth""]",1016,"{""envelope"":0.83240896,""theater_curtain"":0.8018657,""stage"":0.69611365,""lampshade"":0.46940652,""cinema"":0.83383155,""wardrobe"":0.565014,""menu"":0.50128365,""academic_gown"":0.8621694,""lab_coat"":0.83796775,""mosquito_net"":0.5620323}","0.01030257579206313","0.3872853695116852","0.20746877917833786","0.7753811220815249","73.9115961280345","0.6217720966227394","5.029883152258857","0.7895159721374512",0
"MysB4SfoWJw","The Best Of Leo Rojas | Leo Rojas Greatest Hits Full Album 2018","Música Mexicanos",7152405,46257,3550,"[""Leo Rojas"",""The Best Of Leo Rojas"",""Leo Rojas Greatest Hits Full Album 2017"",""Leo Rojas playlist"",""Leo Rojas collection"",""Leo Rojas album"",""Leo Rojas Der einsame Hirte"",""Leo Rojas El Condor Pasa"",""Leo Rojas Celeste"",""Leo Rojas super mix"",""Leo Rojas Son of Ecuador""]",4990,"{""panpipe"":0.98632866}","0.00000000000","5.045296756844771","0.2398452511487049","0.07871400663354464","129.11416138001252","0.6124207654553041","63.90497790475203","4.664061546325684",0
"xQHUHMeyT-4","I 10 FISICI che dovresti conoscere!","Step by Step",104,13,0,"[""le 10 cose che"",""le 10 persone che"",""sbs"",""SBS"",""vlog"",""VLOG"",""unimib"",""UNIMIB"",""università"",""liceo"",""liceo scientifico"",""liceo classico"",""liceo linguistico"",""laurea"",""dottorato"",""diploma"",""fisici italiani"",""10 fisici famosi"",""10 fisici italiani"",""persone famose"",""fisici"",""fisica"",""matematica"",""NOBEL"",""premio NOBEL"",""premio Nobel"",""CERN"",""italiani che hanno vinto il NOBEL""]",780,"{""ocarina"":0.8725398,""hair_spray"":0.60602134,""stethoscope"":0.6066935,""lab_coat"":0.63102955}","0.006645275842616878","5.14098086620533","0.22757086347551042","0.26363855564580146","121.75124277762119","0.7109121923149189","28.464435288808104","2.378511428833008",0
"haqgNwPVrso","How to Make an Electric Train at Home","Navin Khambhala # crazyNK",3285987,6995,1227,"[""creative ideas"",""creativity"",""Navin Khambhala"",""crazyNK"",""crazy nk"",""Do it yourself"",""bottle craft"",""how to make best out of waste"",""how to make best from waste"",""how to make a steam train"",""How to Build the Simplest Electric Train"",""How to make LEGO train tracks"",""Physics working models for science exhibition"",""How to produce electricity"",""how to generate electricity"",""how to make a electric magnet train"",""school project ideas""]",326,"{""power_drill"":0.53399765,""pencil_sharpener"":0.971368,""hand_blower"":0.7618469,""cannon"":0.67176217,""scale"":0.6329235,""lipstick"":0.6153004,""switch"":0.81290406,""syringe"":0.8241355,""Christmas_stocking"":0.6895126,""mousetrap"":0.8751093,""garbage_truck"":0.6174675,""hair_spray"":0.5285891,""magnetic_compass"":0.47202307,""medicine_chest"":0.5028938,""Band_Aid"":0.6027832,""shopping_cart"":0.606923,""birdhouse"":0.9076654,""dumbbell"":0.6718853,""sewing_machine"":0.46354127,""guillotine"":0.45774013,""cleaver"":0.49310073,""pay-phone"":0.6437812,""envelope"":0.8306461,""swab"":0.5046085,""mailbox"":0.97709876,""theater_curtain"":0.9750567,""web_site"":0.77191585}","0.001578513185451132","0.6295215973097353","0.19523547572344574","0.059039195721131935","160.49250923091705","0.6514717232715345","24.171857053984144","1.0973334312438965",0
"5FUo-83-U3Q","Listen English everyday to Improve English listening skills - Listening English Practice","Learn English by Cartoon",577817,6838,403,"[""listen english everyday"",""learn English speaking"",""improve"",""listening"",""skill"",""english"",""everyday"",""study english"",""learning english"",""english speaking"",""learn english through story"",""english for you"",""listen english story"",""practice listening english"",""listening skills"",""english change life"",""Listening English Practice""]",2993,"{""web_site"":0.93378294}","0.4198866609574396","1.1077664156833968","0.17192089627600687","0.35163983407046845","84.29116210851038","0.9187586736387789","87.95928864330871","3.5847554206848145",1
"1uKtNlPLPZw","Calculating the pH of Acids, Acids & Bases Tutorial","sciencepost",266450,1999,120,"[""acis"",""acid"",""acids"",""base"",""bases"",""basic"",""acidic"",""acids and bases"",""acids \u0026 bases"",""acidic solutions"",""how to calculate pH"",""calculate"",""chemistry"",""'what is an acid"",""what is a base"",""what is pH"",""pH"",""what is acidic"",""HCl"",""H2SO4"",""hydrochloric acid"",""how do you calculate ph"",""calculate pH"",""ph of acid"",""[H+]"",""hydronium"",""ion"",""solution chemistry"",""How to calculate the pH"",""How to calculate OH"",""How to calculate h ion"",""Acid--base Reaction"",""What is the pH""]",594,"{""scoreboard"":0.9982626,""web_site"":0.81818444}","0.25187698171472306","0.24229515335379803","0.2189031611524281","0.16632842369725576","185.5799809405194","0.9456772919050344","2.6264672264471485","0.5277536511421204",1
"0C5UQbWzwg8","The (uncomfortable) truth of HR and leadership development | Patrick Vermeren | TEDxKMA","TEDx Talks",179371,1162,261,"[""TEDxTalks"",""English"",""Netherlands"",""Social Science"",""Development"",""Leadership"",""Pseudoscience"",""Psychology"",""Science""]",1167,"{""home_theater"":0.45580292,""digital_clock"":0.5636344,""theater_curtain"":0.90527415,""stage"":0.59185123,""binoculars"":0.50282884,""suit"":0.9104957,""cinema"":0.7283764,""scoreboard"":0.500241,""academic_gown"":0.6808697,""spotlight"":0.51401997}","0.0066128429108391375","0.12461672540527681","0.17060134188919582","0.6879374892820412","68.08580250057554","0.7322880937308168","22.59908714418257","2.077461004257202",0
"MNnJE8ZFo8Y","Teoria #14 bis - TEOREMA dell'IMPULSO, CENTRO DI MASSA, SUPER-WORKOUT","Step by Step",356,14,0,"[""fisica"",""lezioni di fisica"",""fisica per i licei"",""liceo"",""liceo scientifico"",""liceo classico"",""liceo linguistico"",""università"",""istruzione"",""lezioni"",""studio"",""studiare"",""studiare fisica"",""imparare la fisica"",""esercizi di fisica"",""teoria di fisica"",""spiegazione"",""spiegazione di fisica"",""fisica e matematica"",""teoria fisica"",""insegnamento"",""urti"",""quantità di moto"",""impulso"",""teorema dell'impulso"",""centro di massa"",""baricentro"",""urti elastici"",""urti anelastici"",""posizione del centro di massa""]",635,"{""pay-phone"":0.4977085,""digital_clock"":0.5544873,""bulletproof_vest"":0.6188912,""pick"":0.5838361,""jersey"":0.61935776,""sweatshirt"":0.5717247,""scoreboard"":0.80545366,""menu"":0.74843407,""maraca"":0.5715204,""crutch"":0.87414086,""web_site"":0.6337197,""cup"":0.4627226}","0.014641950275210914","2.14227937858616","0.22039791466949696","0.9530825222570463","48.85040704102184","0.825735910680866","24.953192620767155","1.615155816078186",1
"y_1D9Tq8fI4","The Elder Scrolls VI Official Trailer TEASE (2019) SKYRIM 2 E3 2018 Game HD","ONE Media",39889,418,123,"[""Cinema"",""Trailer"",""Official"",""Movie"",""Film"",""The Elder Scrolls VI"",""The Elder Scrolls VI trailer"",""SKYRIM 2"",""E3 2018""]",48,"{""book_jacket"":0.7368364,""street_sign"":0.71187407,""alp"":0.7376817}","0.003505426202280322","1.1967719125371372","0.1897313969920462","0.5089877075435236","88.10724682039204","0.7725642918937138","57.12887493070315","2.5867104530334473",0
"wuzUbVsVR2s","CYBERPUNK 2077 Official Trailer (2019) E3 2018 Game HD","Rapid Trailer",43881,676,17,"[""Cyberpunk 2077"",""Trailer"",""Cyberpunk 2077 Trailer"",""Game"",""2018"",""Gameplay"",""E3 2018"",""Playstation 4"",""PS4"",""Xbox One"",""Official"",""Cyberpunk (Game)"",""Trailers 2018""]",117,"{""home_theater"":0.76302135,""crane"":0.53708106,""golfcart"":0.46895653,""fountain"":0.9999732,""tow_truck"":0.47542587,""car_mirror"":0.9084126,""restaurant"":0.7358479,""oscilloscope"":0.55296206,""macaw"":0.5232496,""slot"":0.90293956,""scuba_diver"":0.82991236,""gas_pump"":0.53855616,""carousel"":0.58611476,""butcher_shop"":0.5117105,""stage"":0.7929008,""racer"":0.5070252,""jack-o'-lantern"":0.4940301,""garbage_truck"":0.51459926,""suit"":0.6184121,""cinema"":0.45928675,""spotlight"":0.49762782,""web_site"":0.45943415}","0.012703280775771347","0.7405237388828243","0.19567089942692523","0.781219198587102","64.80187553099158","0.6792731320974759","101.41004921066262","7.751664161682129",0
"ndGiKVDgbHI","Skull & Bones - Official Trailer | Ubisoft E3 2018","GameSpot",43790,944,34,"[""Skull and Bones"",""Skull Bones"",""Skull \u0026 Bones e3"",""skull and bones trailer"",""Skull \u0026 Bones trailer"",""ubisoft"",""ubisoft e3"",""ubisoft press conference"",""e3 press conference"",""press conference"",""e3"",""e3 2018 trailer"",""e3 trailer"",""game"",""games"",""video game"",""gaming"",""juego"",""Skull \u0026 Bones"",""E3 2018""]",156,"{""digital_clock"":0.5546637,""pirate"":0.74607503,""fountain"":0.6546265,""alp"":0.7482725,""mountain_tent"":0.5651223,""black_widow"":0.49555287,""television"":0.45561746,""torch"":0.5005045,""geyser"":0.60440046,""lakeside"":0.5165216,""swing"":0.57820946,""candle"":0.48292044,""flagpole"":0.650533,""volcano"":0.50625205,""chime"":0.6347466}","0.0018236413404148439","0.8198266912865896","0.18284913823082508","1.1695679424267342","40.47703864987273","0.7525908081075592","53.703821629078334","3.4164206981658936",0
"Q0CbN8sfihY","Star Wars: The Last Jedi Trailer (Official)","Star Wars",50705155,758873,33760,"[""star wars"",""the last jedi"",""trailer"",""official trailer"",""rey"",""kylo ren"",""luke skywalker"",""movies"",""film"",""star wars VIII"",""star wars the last jedi"",""rian johnson"",""daisy ridley"",""john boyega"",""adam driver"",""carrie fisher"",""mark hamill"",""episode 8"",""episode viii""]",154,"{""digital_clock"":0.4886856,""fountain"":0.6988107,""cliff"":0.5078034,""television"":0.47518095,""fur_coat"":0.48695233,""prison"":0.9157804,""perfume"":0.5061821}","0.002550467281262029","0.005488092249090021","0.16831206917144398","0.8662331680338954","37.12247605915569","0.7719038889742018","38.406548652153106","2.930638074874878",0
"WR7cc5t7tv8","A Quiet Place (2018) - Official Trailer - Paramount Pictures","Paramount Pictures",15557202,51537,1682,"[]",116,"{""home_theater"":0.47352752,""tub"":0.5456147,""digital_clock"":0.5836048,""swing"":0.7247472,""car_mirror"":0.91716474,""barn"":0.68390316,""television"":0.46115875,""candle"":0.591144,""traffic_light"":0.8543376,""prison"":0.46630067,""web_site"":0.52454436,""spotlight"":0.50136656}","0.008245414158339142","0.18899226752878392","0.1830890241538567","1.302464402153802","25.932211450537668","0.7244304912941614","24.637301480219843","1.8468135595321655",0
"m8e-FF8MsqU","Matrix Trailer HD (1999)","George Lewis",2429706,5436,342,"[""MatrixHD""]",151,"{""digital_clock"":0.88798946,""envelope"":0.508805,""television"":0.68088096,""dishwasher"":0.6335433,""monitor"":0.4779411,""window_shade"":0.63716793,""scuba_diver"":0.7809551,""shoji"":0.6520293,""prison"":0.530747,""lab_coat"":0.45498413}","0.005595942182904247","0.31997300485613955","0.1777828062314673","1.0036736023986006","37.06782692443959","0.7416479632718471","31.469456648663222","1.6854989528656006",0
"kYzz0FSgpSU","The Matrix Reloaded (2003) Official Trailer #1 - Keanu Reeves Movie HD","Movieclips Classic Trailers",728401,1997,72,"[""movieclips"",""movie clips"",""movieclipstrailers"",""new trailers"",""trailers HD"",""hd"",""trailers"",""movieclipsDOTcom"",""trailer"",""2013"",""official"",""HD"",""zefr"",""classic trailers"",""oldhollywoodtrailers"",""jslewis"",""Matrix"",""Reloaded"",""The Matrix Reloaded movie"",""The Matrix Reloaded trailer"",""matrix"",""sequel"",""Keanu Reeves"",""Laurence Fishburne"",""Carrie-Anne Moss"",""trinity"",""zion"",""sci-fi"",""action""]",151,"{""digital_clock"":0.88334733,""car_mirror"":0.6219355,""fountain"":0.92335653,""nematode"":0.56597763,""punching_bag"":0.6897942,""jellyfish"":0.61476713,""alp"":0.6897013,""television"":0.52818006,""oscilloscope"":0.90114266,""window_shade"":0.8325907,""harvester"":0.47984836,""stage"":0.5006963,""suit"":0.5608299,""scoreboard"":0.4506315,""prison"":0.48056853,""web_site"":0.70396924}","0.001991398946277301","0.02150722539390542","0.18615362998986","0.4855765955004724","82.69227487675435","0.7659919640236394","65.59545342364117","4.691573619842529",0
"fn5WNxy-Wcw","KINGDOM HEARTS III – E3 2018 Pirates of the Caribbean Trailer","Kingdom Hearts",795253,36720,275,"[""Kingdom Hearts"",""KH3"",""Kingdom Hearts 3"",""Pirates of the Caribbean"",""Pirates"",""Nomura Tetsuya"",""Jack Sparrow"",""JRPG"",""Sora"",""Square E3"",""E3 2018"",""Sony"",""SIEA Conference""]",199,"{""pirate"":0.94058466,""fountain"":0.7208888,""pinwheel"":0.7710474,""castle"":0.64120454,""cliff"":0.71156746,""panpipe"":0.8585063,""scuba_diver"":0.9814377,""carousel"":0.67888665,""sarong"":0.5334947,""wreck"":0.48203677,""gong"":0.5322557,""wok"":0.49095568,""bubble"":0.7244851,""schooner"":0.5185278,""tank"":0.5457605,""shower_curtain"":0.46041235,""shoe_shop"":0.7221006,""mask"":0.52072924,""balloon"":0.91358423,""nematode"":0.7079707,""anemone_fish"":0.628758,""torch"":0.7314682,""killer_whale"":0.562551,""abaya"":0.5211007,""matchstick"":0.9810798,""guillotine"":0.8846782,""street_sign"":0.4789659,""trench_coat"":0.5935543,""parachute"":0.52639705,""theater_curtain"":0.64815104,""stage"":0.61177105,""cloak"":0.655636,""comic_book"":0.4853093,""steam_locomotive"":0.8740945,""feather_boa"":0.59472805,""spotlight"":0.8166623}","0.0011915401383144897","0.8922026404919986","0.1976067914706126","0.6265290071553936","83.44860197589044","0.7250733913240881","37.3703303979289","3.822204351425171",0
"A2WnsyLv5Bo","Nioh 2 Trailer, E3 2018","Kotaku",59763,609,18,"[""Kotaku"",""video game"",""nioh 2""]",66,"{""rotisserie"":0.6598783,""umbrella"":0.69846195,""torch"":0.93622625,""caldron"":0.54821205,""fire_screen"":0.49779415,""envelope"":0.53783584,""theater_curtain"":0.6854512,""jersey"":0.56872845,""Persian_cat"":0.537295,""hourglass"":0.84706163,""jack-o'-lantern"":0.97990155,""cock"":0.45882493,""volcano"":0.9818351,""space_shuttle"":0.54341006}","0.00381844242460902","0.381779554031663","0.15000359460601756","1.349015308408868","45.54861922990497","0.8307177007094249","13.323307624343963","0.5995884537696838",0
"Qaj32KnlMyY","Babylon's Fall E3 2018 Trailer","Kotaku",51053,294,28,"[""Kotaku"",""video game"",""Babylon's Fall"",""Platinum Games"",""Platinum"",""Bayonetta""]",113,"{""organ"":0.50547326,""fire_screen"":0.6538024,""fountain"":0.9262374,""theater_curtain"":0.70981944,""bubble"":0.9018679,""lampshade"":0.61624247,""volcano"":0.87439424,""switch"":0.69988585}","0.0031311185014663056","1.0099457303844361","0.18136422934154728","0.9393049121232567","44.57708930253751","0.6898553710849343","17.587362693541873","0.9742650985717773",0
